time,x,y,z,pitch,yaw
0.267176,-1495.0,0.0,22.149887,0.0,0.0
0.519155,-1495.0,0.0,22.149887,0.0,0.0
0.765793,-1495.0,0.0,22.149887,0.0,0.0
1.016985,-1463.005127,-0.091195,22.149887,356.389679,359.650024
1.258337,-1331.98584,-0.845391,22.149887,356.389679,359.650024
1.514422,-1306.902832,-0.99703,22.149887,356.389679,359.650024
1.77021,-1306.902832,-0.99703,22.149887,356.389679,359.650024
2.018168,-1297.532959,-1.054263,22.149887,356.389679,359.650024
2.258553,-1225.100342,5.322396,22.14991,356.389679,359.650024
2.518367,-1205.174927,9.252971,22.14991,356.389679,359.650024
2.758559,-1170.968872,0.45817,22.149895,356.914642,341.319611
3.01265,-1049.705811,-6.3519,22.150002,358.1604,288.53952
3.261946,-996.697327,-20.918034,22.150002,358.802704,279.085693
3.514204,-979.044312,-56.387978,22.150002,25.306553,305.214661
3.76951,-896.023315,-173.43663,22.150002,14.728578,327.228058
4.013216,-829.955383,-303.267731,22.150002,12.974364,47.682377
4.262966,-713.482422,-395.265472,22.150002,12.467306,68.767609
4.514832,-573.694702,-452.503052,22.150002,13.065324,69.943207
4.767452,-438.223267,-420.130981,22.150002,13.710416,41.488045
5.019083,-316.066315,-332.06424,22.150002,8.619428,25.685274
5.258432,-214.672882,-235.488037,22.150002,1.75454,19.363724
5.517056,-122.224625,-115.381165,22.150002,359.377411,14.530314
5.761248,17.322485,-72.325432,22.150002,357.923248,6.809082
6.016812,57.889759,-30.323702,22.150002,354.52182,357.805237
6.270236,191.782669,-9.589607,22.150002,354.52182,357.455261
6.509874,335.481659,-14.328366,22.150002,354.52182,357.455261
6.760204,479.441711,12.273149,22.150002,353.692444,0.719606
7.020723,634.147827,29.552237,22.150002,353.16748,357.610413
7.258655,672.49408,29.130894,22.150002,352.992493,356.725555
7.515667,673.38446,29.07995,22.150002,352.992493,356.725555
7.766685,712.232544,16.981056,22.150002,352.992493,356.725555
8.017391,771.737244,0.161135,22.150017,351.513428,1.033358
8.266995,781.339905,1.035401,22.150017,351.513428,1.033358
8.520473,809.726685,1.45647,22.150002,358.934631,322.777802
8.76586,920.868286,1.186173,22.150002,357.469452,294.35611
9.012338,933.465027,2.867491,22.150002,357.030701,299.719727
9.259369,941.038696,-2.931433,22.150002,356.026733,34.093456
9.511136,976.274231,-13.720182,22.150002,355.676758,81.039505
9.767578,1112.169067,-8.024044,22.150002,355.610657,68.627563
10.012375,1222.805908,86.315018,22.150002,355.61676,11.136369
10.259279,1366.615967,120.081604,22.150002,356.141724,5.376001
10.513386,1518.583008,125.808739,22.150002,7.697809,346.873901
10.759392,1638.506348,91.718307,22.150002,1.670325,333.191376
11.01686,1684.782593,74.993324,22.150002,358.705078,348.43103
11.260312,1822.47876,49.916245,22.150002,358.302338,354.886292
11.512949,1973.661743,39.622807,22.150002,356.115509,358.419312
11.766264,2125.578613,34.946213,22.150002,357.076996,357.830627
12.008901,2271.065918,29.672066,22.150002,357.076996,357.830627
12.258615,2420.787354,24.014418,22.150002,356.47171,357.830627
12.516171,2575.224854,18.5362,22.150002,355.14325,358.180603
12.762723,2650.466309,16.095003,22.150002,352.425995,358.005615
13.012421,2650.466309,16.095003,22.150002,352.425995,358.005615
13.268918,2650.466309,16.095003,22.150002,352.425995,358.005615
13.509768,2650.706543,16.086634,22.150002,352.425995,358.005615
13.767399,2727.443359,13.414433,22.150002,352.425995,358.005615
14.010775,2794.640869,2.563663,22.150002,352.425995,358.005615
14.259172,2845.561523,1.434053,22.150002,355.513885,348.643433
14.516961,2973.067139,-1.602486,22.150002,356.939362,291.834839
14.766885,2981.888672,-2.667209,22.150002,358.496796,294.036102
15.012904,3020.345703,-66.283157,22.150002,20.254107,306.190948
15.268894,3040.258301,-86.73275,22.150002,4.19182,342.383057
15.510927,3145.762939,-124.66851,22.150002,1.170144,59.718353
15.766033,3283.342041,-191.296951,22.150002,8.726182,73.236618
