time,x,y,z,pitch,yaw
0.268733,-1495.0,0.0,22.149887,0.0,0.0
0.514275,-1495.0,0.0,22.149887,0.0,0.0
0.768851,-1495.0,0.0,22.149887,0.0,0.0
1.014575,-1436.011108,-0.018803,22.149887,357.066223,359.825012
1.262489,-1291.881226,-0.42776,22.149887,356.308258,359.650024
1.51578,-1279.448853,-0.482597,22.149887,356.308258,359.650024
1.763594,-1279.448853,-0.482597,22.149887,356.308258,359.650024
2.014191,-1268.814453,-0.547555,22.149887,356.308258,359.650024
2.269702,-1215.645996,13.230923,22.14991,356.308258,359.650024
2.508647,-1199.92688,7.343127,22.14991,356.13327,348.980072
2.764674,-1135.696167,0.288208,22.14991,356.589813,314.704132
3.014516,-994.937561,-14.790147,22.14991,2.142388,293.15802
3.267184,-979.067993,-34.373516,22.14991,14.206284,297.778564
3.511985,-926.191101,-144.118011,22.14991,11.37518,318.172882
3.768709,-916.050049,-296.924194,22.14991,7.968328,30.061058
4.009659,-881.443665,-437.109619,22.14991,9.103955,67.549599
4.262033,-814.532654,-570.912048,22.14991,8.062458,40.921867
4.513706,-722.116943,-689.056213,31.231895,2.831569,21.81056
4.764327,-585.674683,-700.957703,22.149994,1.251425,52.499226
5.013941,-469.363281,-608.579773,22.149994,2.030958,71.022156
5.263758,-384.212982,-491.755188,22.149994,2.380923,75.691582
5.512202,-337.225403,-353.800751,22.150002,2.380923,75.691582
5.768433,-283.961456,-210.3517,22.150002,2.380923,75.691582
6.011868,-244.448349,-69.783775,22.150002,2.909095,62.275433
6.266638,-224.023773,79.56958,22.150002,5.357652,49.165176
6.519386,-144.687149,207.520218,22.150002,11.204113,42.312664
6.764275,-119.702881,352.253937,22.150002,14.532537,28.393724
7.01761,-99.8022,437.413269,22.150002,11.873207,345.141235
7.267481,-85.025459,455.780487,22.150002,7.620829,318.835327
7.510433,-6.39992,542.356384,22.150002,6.063183,312.566101
7.763244,106.313431,630.460999,22.150002,3.240519,288.123932
8.009895,234.535782,672.19574,22.150002,4.162515,279.840363
8.264027,339.161499,600.093262,22.150002,7.118733,285.21405
8.517814,399.24408,460.475372,22.150002,5.750662,303.925232
8.762689,467.039948,331.61203,22.150002,1.190105,316.372925
9.018201,494.076172,180.839294,22.150002,357.163635,333.108368
9.262213,558.53656,53.722958,22.150002,349.650391,352.266968
9.514596,696.680603,20.779022,22.150002,349.959076,356.767181
9.768542,702.151489,20.224594,22.150002,349.959076,356.767181
10.011518,702.151489,20.224594,22.150002,349.959076,356.767181
10.266491,702.151489,20.224594,22.150002,349.959076,356.767181
10.511332,703.009644,20.176123,22.150002,349.959076,356.767181
10.759011,748.490906,-0.456912,22.150002,349.959076,356.767181
11.018982,785.577026,1.188624,22.150002,359.50235,355.018188
11.2609,823.14801,1.447251,22.150002,3.371755,326.721619
11.515944,928.277771,-0.611086,22.150002,6.218971,298.539734
11.758995,959.846985,11.632624,22.150002,5.869006,290.207001
12.015052,979.562866,-2.180985,22.150002,8.787282,326.682098
12.268522,1046.205444,-98.541298,22.150002,3.69341,42.657581
12.514253,1106.221924,-170.437759,22.150002,14.41731,49.570408
12.763597,1173.240479,-228.276611,22.150002,7.550974,47.097374
13.013613,1310.78125,-253.04039,22.150002,358.925598,18.727427
13.268219,1459.472656,-220.199173,22.150002,357.863556,6.190093
13.508554,1603.262817,-210.414444,22.150002,0.409363,7.985903
13.761436,1752.99646,-186.854675,22.150002,7.164065,25.429144
14.014503,1902.817871,-201.725494,22.150002,3.512564,29.807329
14.258414,2039.439819,-149.681534,22.150002,357.2211,10.745103
14.511736,2163.460449,-64.919189,22.150002,355.357758,358.14798
14.763046,2312.19043,-46.282547,22.150002,354.482849,357.972992
