time,x,y,z,pitch,yaw
0.262847,-1495.0,0.0,22.149887,0.0,0.0
0.508393,-1495.0,0.0,22.149887,0.0,0.0
0.762153,-1494.258423,0.0,22.149887,0.0,0.0
1.009076,-1417.876709,0.151851,22.149887,355.161957,0.0
1.268596,-1298.630127,0.243429,22.149887,354.986969,0.0
1.511109,-1298.630127,0.243429,22.149887,354.986969,0.0
1.76836,-1297.730835,0.243429,22.149887,354.986969,0.0
2.018626,-1229.275757,1.723986,22.149887,354.986969,0.0
2.261818,-1213.186157,13.417782,22.14991,354.986969,359.475067
2.512392,-1195.241211,6.152163,22.149895,358.980377,321.721344
2.759107,-1113.81897,-1.253186,22.150002,357.014252,287.494659
3.01818,-1028.385742,-60.201839,22.150002,356.094635,278.366119
3.264263,-1012.927917,-100.127663,22.150002,353.997528,324.707886
3.521026,-961.018738,-230.556213,22.150002,351.17392,51.606712
3.769276,-902.234497,-367.361877,22.150002,350.292786,71.361855
4.01915,-809.191223,-482.705872,22.150002,353.837555,21.506556
4.264628,-764.417725,-621.125854,22.150002,356.824646,348.551697
4.514231,-642.702271,-690.447632,22.150002,354.632721,27.490225
4.764086,-511.483734,-622.811462,22.150002,354.261597,68.374695
5.011114,-414.181946,-517.68573,22.150002,355.478088,71.494774
5.269815,-360.993958,-371.901886,22.150002,355.478088,71.494774
5.513224,-315.548096,-233.115295,22.150002,1.883837,72.414261
5.769965,-280.776947,-84.326752,22.150002,0.301539,52.031887
6.013951,-253.366501,56.339748,22.150002,359.708984,358.404175
6.262847,-148.008316,161.327484,22.150002,358.794861,352.928833
6.51648,-72.715286,291.261688,22.150002,359.082275,315.852722
6.76724,41.015369,385.995239,22.150002,358.907288,284.772675
7.019557,186.461563,427.075195,22.150002,358.207367,277.250885
7.262506,331.132111,444.296997,22.150002,356.413757,273.793945
7.517859,384.409454,448.244629,22.150002,356.413757,273.793945
7.766339,404.729492,433.765442,22.150002,356.413757,279.12558
8.010924,439.360657,322.593811,22.150002,352.245392,318.308411
8.262466,486.982422,179.517044,22.150002,351.34317,343.401459
8.519552,593.876831,77.218758,22.150002,351.168182,344.287109
8.762157,731.895691,31.013035,22.150002,350.428162,342.066101
9.01669,749.128601,25.422365,22.150002,350.446075,357.095123
9.269485,748.61908,32.169628,22.150017,350.446075,354.070679
9.508732,748.61908,32.169628,22.150017,349.185211,349.064484
9.764433,761.922302,15.13951,22.150017,351.809906,349.064484
10.00974,769.970093,-1.999834,22.150017,350.112152,358.82193
10.259865,769.970093,-1.999834,22.150017,350.41861,14.026795
10.514293,769.970093,-1.999834,22.150017,350.747955,13.421568
10.759721,769.450195,2.171548,22.150017,354.22226,0.088755
11.02117,768.760559,10.535852,22.150002,353.390961,349.316956
11.258471,779.782532,5.354334,22.150017,354.231323,348.233612
11.510669,818.644043,1.011269,22.150017,2.723252,313.224426
11.759227,929.614197,-11.617577,22.150002,0.868345,282.58313
12.009089,939.120178,-38.731377,22.150002,358.197388,283.761353
12.260344,968.957825,-165.076813,22.150002,357.270142,10.021803
12.518757,994.520142,-317.488892,22.150002,358.08197,76.841988
12.763557,1066.16272,-445.146881,22.150002,357.613983,63.507462
13.020754,1158.861084,-565.761597,22.150002,357.486633,9.581769
13.264727,1281.052734,-626.919678,22.150002,356.643005,7.977252
13.51002,1427.17041,-623.752075,22.150002,357.77951,24.607882
13.767089,1578.733643,-648.410034,22.150002,357.498199,58.20837
14.010204,1706.23877,-592.681946,22.150002,357.622284,74.258987
14.259056,1735.708374,-451.778412,22.150002,357.797272,71.436417
14.510611,1694.19397,-306.893921,22.150002,357.657349,48.054176
14.76165,1696.520264,-157.1026,22.150002,357.657349,24.601843
15.0111,1713.370361,-10.202719,22.150002,356.924316,358.981506
15.268892,1735.369263,141.563965,22.150002,358.407837,328.230438
15.510747,1811.567139,264.511292,22.150002,357.88092,315.123138
15.764155,1928.293701,359.627655,22.150002,358.480286,283.856903
16.018354,2076.362061,393.510132,22.150002,356.818787,275.444183
16.266462,2224.686279,405.400055,22.150002,359.681519,266.741272
16.514727,2355.765137,398.253296,22.150002,356.245331,264.65799
16.768963,2381.3125,387.074005,22.150002,355.762146,281.90802
17.020077,2435.976074,273.889038,22.150002,356.274048,312.15329
17.269547,2474.446289,129.693726,22.150002,355.574097,348.118896
17.511444,2579.101807,39.081707,22.150002,353.844086,351.378601
17.765532,2710.839111,15.27438,22.150002,353.669098,357.054321
18.018074,2712.329102,15.104597,22.150002,353.076569,359.332397
18.260288,2712.400635,21.142624,22.150002,353.076569,359.332397
18.51174,2712.45459,25.689602,22.150002,353.251556,358.531433
18.759218,2757.136475,18.429636,22.150002,352.229309,353.735687
19.01453,2796.382324,2.511334,22.150002,352.404297,353.560699
19.260935,2855.89917,1.458458,22.150002,358.914886,317.165344
19.509611,2996.917236,-19.996662,22.150002,0.122925,288.053345
19.763348,3053.687744,-61.53186,22.150002,0.297907,287.70874
20.012001,3106.790771,-142.781754,22.150002,359.928467,339.21701
20.2591,3194.990967,-261.500977,22.150002,359.68045,15.539542
20.516602,3271.789795,-394.33667,22.150002,358.556854,60.523392
20.761911,3398.819824,-467.024017,22.150002,358.731842,68.27092
21.010393,3530.763672,-533.80127,22.150002,355.657074,39.931423
21.266083,3653.577393,-458.289032,22.150002,357.033203,73.518402
21.513432,3703.952393,-319.11496,22.150002,2.671953,74.833672
21.762932,3684.300537,-173.284424,22.150002,6.218547,60.451561
22.010269,3665.02002,-27.684944,22.150002,11.766065,38.932487
22.266224,3665.005127,125.695526,22.150002,7.330247,3.018003
22.509436,3727.055664,252.05658,22.150002,5.246937,350.475464
22.760477,3845.951416,343.547699,22.150002,5.174664,312.714539
23.010563,3966.828369,431.391998,22.150002,2.73448,295.037964
23.259892,4104.419434,489.391144,22.150002,5.10449,284.227814
23.511213,4205.048828,515.146362,22.150002,4.124107,269.825012
23.76413,4273.626953,513.183167,22.150002,4.124107,267.921478
24.018682,4383.628906,422.029724,22.150002,3.424177,270.785461
24.265379,4412.477539,291.922699,22.150017,3.774142,295.414215
24.509521,4417.926758,157.479156,22.150002,357.789215,328.931335
24.762041,4483.373535,29.701567,22.150002,354.542786,359.921783
25.012991,4543.598145,14.416475,22.150002,353.842834,1.8989
25.262289,4621.753418,13.686686,22.150002,354.716431,357.489044
25.517954,4689.586914,11.10104,22.150002,354.716431,357.489044
25.768755,4692.804688,10.959915,22.150002,354.716431,357.489044
26.019623,4762.484863,-2.974901,22.150017,355.416351,357.83902
26.2712,4770.729492,-2.809181,22.150017,355.416351,357.83902
26.517176,4780.470215,1.006773,22.150002,354.132111,352.855774
