time,x,y,z,pitch,yaw
0.26655,-1495.0,0.0,22.149887,0.0,0.0
0.511926,-1495.0,0.0,22.149887,0.0,0.0
0.765853,-1495.0,0.0,22.149887,0.0,0.174983
1.009729,-1495.0,0.0,22.149887,358.891876,0.933149
1.258851,-1489.536255,-0.021208,22.149887,355.393707,359.152985
1.518861,-1382.942505,-1.765758,22.149887,355.393707,358.977997
1.759064,-1316.231934,-2.946307,22.149887,355.393707,358.977997
2.00836,-1316.231934,-2.946307,22.149887,355.393707,358.977997
2.267371,-1282.219604,-3.553078,22.149887,355.393707,358.977997
2.511265,-1229.802612,-5.185384,22.149895,355.043732,359.592987
2.759741,-1218.362427,4.398044,22.149895,355.623505,356.518951
3.01302,-1188.543213,5.140696,22.149895,1.833232,330.831055
3.261344,-1087.275269,-5.366351,22.150002,2.008981,284.591675
3.509031,-1017.451294,-126.986938,22.150002,0.489363,279.293671
3.761197,-991.603943,-275.777344,22.150002,359.069672,333.332581
4.015182,-941.431519,-418.910889,22.150002,355.218689,14.035099
4.269482,-878.536133,-556.284302,22.150002,355.69989,47.956081
4.517279,-760.406189,-643.759766,22.150002,356.185913,75.234161
4.768493,-617.666443,-622.201965,22.150002,356.185913,76.897552
5.009222,-492.084076,-550.886841,22.150002,356.010925,70.215355
5.261697,-362.372803,-475.210449,22.150002,356.360901,75.455849
5.509526,-309.653595,-337.197113,22.150002,357.130341,77.466324
5.768205,-288.836578,-184.753189,22.150002,355.923309,53.85014
6.009317,-295.631378,-40.455624,22.150002,356.528442,36.451439
6.262671,-265.916321,108.154701,22.150002,356.70343,20.813662
6.514301,-195.938293,241.042145,22.150002,357.053406,357.154388
6.767836,-70.804939,322.219757,22.150002,357.670898,317.877075
7.018056,76.610489,343.964447,22.150002,357.845886,297.011749
7.26283,213.859726,396.079132,22.150002,357.320923,287.502777
7.511982,350.724731,393.846436,22.150002,357.320923,288.850342
7.7665,432.404236,265.725037,22.150002,357.495911,303.653412
8.015041,481.28598,126.447601,22.150002,351.745392,341.921692
8.263224,604.740173,50.660229,22.150002,351.182251,345.835785
