time,x,y,z,pitch,yaw
0.270674,-1495.0,0.0,22.149887,0.0,0.0
0.513344,-1495.0,0.0,22.149887,0.0,0.0
0.764233,-1495.0,0.0,22.149887,0.0,0.0
1.01775,-1471.248779,0.0,22.149887,359.475037,0.0
1.268804,-1340.807129,0.0,22.149887,359.475037,0.0
1.510714,-1315.72583,0.0,22.149887,359.475037,0.0
1.760368,-1315.72583,0.0,22.149887,353.594208,0.174983
2.015608,-1283.074707,0.017792,22.149887,353.28067,0.0
2.259399,-1277.049805,0.018101,22.149887,353.28067,0.0
2.520776,-1206.572876,9.690166,22.149895,356.404327,348.877686
2.760293,-1174.363281,2.077679,22.149895,359.97049,315.35556
3.021357,-1049.156738,-5.64404,22.150002,0.32046,299.423889
3.267324,-1031.970825,-11.004637,22.150002,24.216135,304.295715
3.515533,-981.759583,-83.46701,22.150002,24.15449,305.819244
3.771565,-936.643372,-224.211456,22.150002,12.072166,14.242612
4.014901,-916.995544,-368.699585,22.150002,8.542317,64.862785
4.269634,-855.296143,-505.525024,22.150002,8.868252,51.063274
4.51193,-728.132141,-568.298584,22.150002,8.179201,6.174973
4.760982,-580.062195,-554.552917,22.150002,6.695797,42.950363
5.016594,-453.539795,-471.769806,22.150002,5.235867,70.650726
5.26946,-391.737091,-333.556427,22.150002,3.781153,68.479485
5.519346,-341.180603,-193.321854,22.150002,3.25184,43.847385
5.764629,-305.352936,-51.67514,22.150002,5.971207,9.150623
6.017364,-214.720032,69.142273,22.150002,8.463193,347.546509
6.263242,-145.26442,199.02092,22.150002,11.488061,314.320221
6.50865,-44.115982,285.902802,22.150002,10.963115,290.387512
6.763329,-15.89138,296.166748,22.150002,10.963115,288.732544
7.019675,55.955723,320.53125,22.150002,10.963115,288.732544
7.261302,68.899887,296.757446,22.150002,8.776446,311.620728
7.517841,137.898392,182.077271,22.150002,0.618391,345.659576
7.770088,260.028717,103.152763,22.150002,358.474609,349.407532
8.018167,405.913391,73.859612,22.150002,354.69989,352.015015
8.258404,548.585754,53.353996,22.150002,352.470673,352.36499
8.508794,678.062073,-6.703525,22.150002,352.120697,356.790619
8.761492,684.532166,-8.425273,22.150002,352.295685,1.915347
9.013567,709.13678,7.632643,22.150002,352.295685,2.09033
9.267486,711.922546,9.556164,22.150002,352.120697,359.853241
9.512274,727.107666,6.452224,22.150002,352.120697,359.853241
9.75904,787.138123,1.32717,22.150002,354.669312,347.739136
10.018672,836.6698,1.273743,22.150002,358.313538,306.668793
10.264789,890.110962,-0.490327,22.150002,358.488525,293.683594
10.517474,892.452759,-3.053371,22.150002,359.153717,323.2034
10.764557,977.490662,-23.87372,22.150002,357.283905,52.490868
11.008768,1044.941895,-16.741623,22.150002,357.108917,68.476059
11.266174,1109.272949,-36.971329,22.150002,359.004608,25.517666
