room,time
10R1,2.814457
11B0,10.440204
11R0,16.457182
10B0,22.589399
01R1,29.120121
01W0,38.187218
00W0,44.212692
01B1,49.78141
00W1,58.502651
11W0,67.113327
10W1,74.03978
00R0,82.735352
