time,x,y,z,pitch,yaw
0.261514,-1495.0,0.0,22.149887,0.0,0.0
0.510363,-1495.0,0.0,22.149887,0.0,0.0
0.761921,-1495.0,0.0,22.149887,0.0,0.0
1.019107,-1491.038452,0.589484,22.149887,347.845612,8.463327
1.264171,-1398.793457,9.192705,22.149887,347.669922,0.449624
1.511408,-1320.308838,11.254904,22.149887,348.412628,0.016311
1.76638,-1320.308838,11.254904,22.149887,348.412628,0.016311
2.013054,-1320.308838,11.254904,22.149887,348.412628,0.016311
2.261614,-1265.912354,11.060124,22.149887,354.31897,358.841797
2.515759,-1220.732666,14.169088,22.149895,356.983795,358.532532
2.763304,-1194.483276,5.973437,22.149895,1.992699,331.73587
3.014102,-1118.5,-0.802348,22.150002,0.973475,284.037231
3.261955,-1077.572632,-8.44247,22.150002,0.006035,275.144806
3.509871,-1077.13916,-10.101915,22.150002,12.309105,286.953644
3.76567,-1050.057495,-94.315613,22.150002,8.854145,292.474823
4.020245,-949.538025,-193.420364,22.150002,5.455077,25.740477
4.261827,-811.902161,-151.198181,22.150002,5.455077,25.740477
4.517342,-661.636292,-126.622108,22.150002,13.276454,74.530571
4.758667,-518.538818,-147.179459,22.150002,10.879153,89.953362
5.013612,-371.204407,-125.881645,22.150002,2.170613,42.121281
5.264763,-244.528778,-44.742287,22.150002,358.277069,18.173241
5.511317,-101.99044,-8.774274,22.150002,354.481232,359.369995
5.76476,49.992924,-9.562834,22.150002,355.235046,357.285522
6.020301,203.254745,-13.624554,22.150002,359.738678,0.366848
6.261721,348.098297,-12.520883,22.150002,357.920166,0.990429
6.513285,499.016052,-9.996331,22.150002,357.920166,0.990429
6.763625,649.197266,-7.404422,22.150002,357.920166,0.990429
7.016427,719.108826,-6.195985,22.150002,357.920166,0.990429
7.259063,719.108826,-6.195985,22.150002,357.920166,0.990429
7.514172,733.063416,-5.954737,22.150002,357.920166,0.990429
7.766678,771.301331,-3.753273,22.150002,356.436401,359.482574
8.019732,785.85321,3.746315,22.150002,356.436401,354.243103
8.265306,819.104858,1.280742,22.150002,357.548492,331.472015
8.512393,864.519714,-0.428318,22.150017,359.934845,286.740814
8.768174,899.682007,4.39366,22.150017,1.146533,267.267273
9.018206,899.682007,4.39366,22.150017,1.321516,270.12851
9.273496,918.8078,-22.03956,22.150017,1.646588,314.90152
9.510775,964.62085,-67.284851,22.150017,2.944776,322.216217
9.766579,978.227234,-76.703682,22.150017,6.690469,346.448669
10.01829,978.227234,-76.703682,22.150017,7.111601,24.966158
10.260438,978.670532,-77.114433,22.150017,8.045957,47.967312
10.519246,1046.846802,-120.896133,22.150017,7.870974,79.250481
10.760966,1148.100952,-69.306244,22.150017,8.048812,85.411972
11.011177,1206.945068,66.504738,22.150017,357.71991,29.316442
11.269228,1341.824829,139.097321,22.150017,356.777496,10.01156
11.508579,1483.284424,161.603958,22.150017,357.583801,357.085052
11.766927,1637.132446,146.846313,22.150017,0.791204,341.88913
12.014582,1779.581421,104.652527,22.150017,1.827329,349.616699
12.262301,1926.199951,82.108353,22.150017,2.125955,359.087128
12.510958,2070.852295,55.373783,22.150017,359.187103,359.787079
12.759511,2218.812256,39.329304,22.150017,356.085419,357.498932
13.00978,2368.795654,32.022236,22.150017,354.194244,355.101807
13.265814,2521.921143,19.746492,22.150017,353.723114,355.101807
13.514021,2645.165527,9.126545,22.150017,353.723114,355.101807
13.763077,2645.772705,9.074405,22.150017,353.723114,355.101807
14.020224,2648.192139,8.8671,22.150017,353.723114,355.101807
14.258717,2708.144043,3.729237,22.150017,353.723114,355.101807
14.508658,2708.375244,3.709416,22.150017,353.723114,355.101807
14.768885,2708.375244,3.709416,22.150017,353.723114,355.101807
15.010861,2770.846436,-1.650552,22.150017,359.916443,354.926819
15.261435,2916.256104,-2.430638,22.150002,4.195107,354.926819
15.517781,2994.717529,-8.030289,22.150002,8.705277,284.033844
15.761744,2994.717529,-8.030289,22.150002,8.530295,272.748718
16.011826,2994.717529,-8.030289,22.150002,22.212248,287.613739
16.264355,2994.717529,-8.030289,22.150002,8.474794,294.771515
16.510857,3031.043701,-36.712471,22.150002,7.226061,1.823303
16.759504,3169.917725,-51.611698,22.150002,9.624367,49.722637
17.015617,3320.117676,-82.078461,22.150002,9.449385,81.269737
17.267569,3469.008057,-108.201111,22.150002,8.514052,75.956398
17.512283,3533.685059,-117.11882,22.150002,5.463798,50.749962
17.766256,3613.302002,-49.604042,22.150002,3.398111,24.32691
18.017576,3752.070312,7.992744,22.150002,1.79835,6.392314
18.268167,3901.424805,21.513538,22.150002,358.953156,357.179352
18.508883,4045.707031,15.281168,22.150002,355.372803,356.776398
18.759733,4196.012695,7.48731,22.150002,351.265747,357.651337
19.011002,4346.680176,2.373787,22.150002,350.915771,0.02774
19.259218,4495.60498,2.342943,22.150002,354.244507,0.552688
19.513556,4648.195312,3.730813,22.150002,354.069519,0.552688
19.760038,4679.289551,4.028452,22.150002,354.069519,0.552688
20.01272,4679.289551,4.028452,22.150002,354.069519,0.552688
20.265524,4679.289551,4.028452,22.150002,354.069519,0.552688
20.510807,4688.242676,4.114823,22.150002,354.069519,0.552688
20.762337,4782.560059,0.880682,22.150002,354.069519,0.552688
21.014185,4816.404785,1.466304,22.150002,354.069519,0.552688
21.268414,4943.797363,-14.31146,22.150002,0.231043,316.289276
21.508852,4971.201172,-28.49201,22.150002,358.963379,272.538239
21.762606,4971.201172,-28.49201,22.150002,358.900635,277.958282
22.012381,4971.201172,-28.49201,22.150002,358.188904,342.01828
22.264795,4971.201172,-28.49201,22.150002,357.488953,38.491505
22.510584,4993.603027,-36.700577,22.150002,359.607544,77.467766
22.759613,5069.252441,-52.441921,22.150002,359.782532,82.074936
23.013704,5079.013672,-46.103031,22.150002,358.486847,40.7005
23.270163,5182.007324,7.809954,22.150002,357.718262,6.586896
23.514257,5327.105469,24.314606,22.150002,357.368286,357.815765
23.766228,5478.125977,18.316858,22.150002,357.543274,354.405151
24.01943,5629.643066,7.696622,22.150002,358.022217,0.9835
24.265894,5777.503906,8.968246,22.150002,358.022217,1.613089
24.509968,5923.922852,11.458488,22.150002,358.022217,359.757233
24.764265,6076.493164,10.32064,22.150002,358.022217,359.174561
25.008741,6223.159668,8.095779,22.150002,359.24527,358.824585
25.261843,6374.991699,5.077108,22.150002,359.24527,358.824585
25.510746,6524.303223,2.018721,22.150002,359.24527,358.824585
25.765945,6677.391113,-1.121992,22.150002,359.24527,358.824585
26.014418,6715.175781,-1.897251,22.150002,359.24527,358.824585
26.266144,6715.175781,-1.897251,22.150002,359.24527,358.824585
26.513298,6715.175781,-1.897251,22.150002,359.24527,358.824585
26.761324,6764.791992,-2.915195,22.150002,359.24527,358.824585
27.01684,6788.304199,3.2751,22.150002,0.302686,351.199829
27.262283,6826.412598,-0.578161,22.150017,2.319191,297.728424
27.512909,6951.657227,-7.747955,22.150002,3.019121,278.200195
27.76306,6990.133301,-13.539514,22.150002,4.806316,277.445648
28.014681,7007.624512,-66.555176,22.150002,16.23612,306.5755
28.258823,7072.530273,-192.10051,22.150002,12.554148,334.542786
28.511185,7144.762207,-323.653564,22.150002,12.012236,7.263797
28.765202,7229.060059,-449.489624,22.150002,11.662271,48.286617
29.013643,7347.444336,-536.879089,22.150002,10.545806,76.293922
29.26519,7494.124023,-570.503052,22.150002,8.286628,84.982941
29.514147,7642.79541,-579.272644,22.150002,5.83416,84.492691
29.764076,7724.914551,-465.678589,22.150002,6.451417,81.206627
30.009378,7709.279297,-324.536102,22.150002,6.976365,78.130943
30.265892,7677.552246,-178.782196,22.150002,6.976365,75.590164
30.51877,7707.269531,-30.256664,22.150002,7.501312,72.215294
30.758711,7670.152344,108.402901,22.150002,7.501312,57.36665
31.009111,7665.851562,257.736877,22.150002,7.32633,37.379692
31.266827,7696.47168,408.643097,22.150002,6.6264,14.947826
31.515053,7746.554199,548.225098,22.150002,9.096487,333.058655
31.759932,7827.227051,668.869873,22.150002,10.755663,301.01944
32.010334,7968.083008,686.446106,22.150002,10.093831,275.923645
32.264473,8119.912598,699.398438,22.150002,8.36873,271.421326
32.508907,8266.509766,703.629395,22.150002,8.543712,271.421326
32.761208,8391.901367,643.310974,22.150002,15.641474,274.951599
33.015072,8421.973633,494.404602,22.150002,10.775091,280.825897
33.270332,8427.519531,342.989258,22.150002,3.054082,309.695312
33.517338,8424.142578,195.204483,22.150002,355.472015,326.013275
33.765972,8486.297852,67.600426,22.150002,352.500885,343.463806
34.012512,8624.592773,16.485147,22.150002,357.340485,347.795258
34.268303,8699.160156,-0.000523,22.150002,357.40686,6.622504
34.51646,8699.160156,-0.000523,22.150002,357.40686,6.622504
34.758663,8714.383789,1.766839,22.150002,357.40686,6.622504
35.019909,8769.769531,-2.660239,22.150002,356.210327,357.955627
35.263809,8778.935547,-0.989823,22.150002,356.210327,357.955627
35.512722,8804.633789,1.441557,22.150002,359.983185,348.874847
35.763947,8904.857422,-0.674678,22.150002,6.95678,313.39035
36.017151,8983.688477,-1.743214,22.150002,21.479834,301.344055
36.266129,8983.905273,-1.922835,22.150002,29.583637,321.60849
36.512283,9049.498047,-26.072359,22.150002,25.747614,355.353668
36.770672,9190.93457,-78.363846,22.150002,18.370857,11.167958
37.013794,9251.857422,-209.889954,22.150002,6.035181,22.633692
37.258945,9320.109375,-339.15976,22.150002,5.321172,57.777802
37.510616,9452.232422,-405.720184,22.150002,6.541466,87.145462
37.76128,9596.540039,-424.527802,22.150002,4.950179,60.945705
38.016884,9697.283203,-354.025787,22.150002,2.943551,37.978699
38.271927,9823.357422,-267.867889,22.150002,1.76538,21.809118
38.510948,9924.313477,-168.321182,22.150002,358.970123,5.405322
38.766922,10051.896484,-94.24501,22.150002,358.620148,2.856645
39.016956,10191.524414,-48.976021,22.150002,358.620148,2.856645
39.265499,10337.424805,-22.920723,22.150002,357.651733,1.474672
39.508595,10483.194336,-18.007395,22.150002,357.476746,1.299689
39.759106,10633.466797,-14.50602,22.150002,357.476746,1.299689
40.013912,10729.271484,-7.266466,22.150002,357.476746,1.299689
40.265167,10729.271484,-7.266466,22.150002,357.476746,1.299689
40.511375,10729.271484,-7.266466,22.150002,357.476746,1.299689
