time,x,y,z,pitch,yaw
0.27815,-1495.0,0.0,22.149887,0.0,0.0
0.513416,-1495.0,0.0,22.149887,0.0,0.0
0.761787,-1495.0,0.0,22.149887,0.0,0.0
1.009883,-1495.0,0.0,22.149887,0.0,0.0
1.258869,-1479.188965,0.0,22.149887,358.845367,0.174983
1.511828,-1356.471436,0.527654,22.149887,354.111755,0.349965
1.767077,-1318.265381,0.750553,22.149887,354.111755,0.349965
2.010136,-1318.265381,0.750553,22.149887,354.111755,0.349965
2.264127,-1305.71228,0.893645,22.149887,355.87677,0.69993
2.513243,-1224.812256,8.365795,22.149895,355.87677,0.69993
2.768997,-1207.513794,10.306819,22.14991,358.2341,358.801636
3.018955,-1176.018799,2.566673,22.149895,1.625512,324.731415
3.268387,-1069.689575,-15.576242,22.150002,1.625512,281.996765
3.510342,-1040.213257,-26.740694,22.150002,1.275547,299.470825
3.765209,-981.334106,-46.04229,22.150002,359.109558,17.733829
4.010264,-842.113342,-11.358642,22.150002,359.109558,17.733829
4.263803,-693.24231,15.26608,22.150002,358.811951,99.937805
4.518886,-549.557617,65.889771,22.150002,358.246826,116.682327
4.766048,-407.973297,88.664803,22.150002,359.021881,41.180031
5.009014,-266.055359,61.545116,22.150002,357.829468,8.899538
5.260474,-115.66256,73.52681,22.150002,357.65448,3.4834
5.511075,34.501637,80.48114,22.150002,358.179443,357.714966
5.761199,184.459137,75.116844,22.150002,358.179443,355.569244
6.019509,327.702606,25.693266,22.150002,358.179443,356.094208
6.266715,473.769226,2.286004,22.150002,358.179443,357.92926
6.508539,618.744202,-3.092376,22.150002,357.829468,359.358398
6.76258,715.956238,-4.423965,22.150002,357.829468,359.358398
7.019854,715.956238,-4.423965,22.150002,357.829468,359.358398
7.269004,715.956238,-4.423965,22.150002,357.829468,359.358398
7.51892,715.956238,-4.423965,22.150002,357.829468,359.358398
7.769876,762.151001,-4.94131,22.150002,357.829468,359.358398
8.016453,806.404968,2.105929,22.150002,357.829468,359.358398
8.263253,904.281921,-2.975556,22.150002,358.374329,347.271637
8.516703,1028.10437,-33.905205,22.150002,358.024353,307.363556
8.765323,1031.900269,-41.572987,22.150002,356.647705,290.761566
9.00994,1069.589233,-138.069946,22.150002,359.662994,296.797516
9.264177,1112.987183,-282.355347,22.150002,7.105741,322.892334
9.518655,1156.318481,-427.182129,22.150002,1.829057,355.762665
9.765094,1285.130493,-479.720367,22.150002,355.240479,12.23996
10.014045,1432.924561,-490.026215,22.150002,356.753418,40.021736
10.258884,1577.862671,-488.077087,22.150002,357.978333,64.884308
10.508489,1657.80249,-365.530121,22.150002,0.490041,76.264015
10.759723,1691.254639,-218.741119,22.150002,1.987537,82.08094
11.009869,1712.842285,-70.215706,22.150002,1.987537,82.08094
11.269424,1712.552002,83.150406,22.150002,1.112624,66.593895
11.511304,1670.818726,222.090103,22.150002,0.937642,53.347889
11.761478,1673.504761,370.950073,22.150002,1.812554,21.480749
12.016973,1741.725464,506.670441,22.150002,1.987537,353.37323
12.259459,1815.3479,591.275757,22.150002,1.637572,318.764069
12.513468,1965.8927,598.923401,22.150002,2.273038,296.911285
12.76217,2090.342529,625.05365,22.150002,3.147951,280.353027
13.009922,2101.908447,627.158386,22.150002,3.147951,279.828064
13.258657,2212.346924,646.290649,22.150002,3.147951,279.828064
13.515678,2332.79834,666.234436,22.150002,3.147951,279.828064
13.764215,2357.161377,585.810364,22.150002,9.792806,284.139557
14.012486,2371.813721,439.610291,22.150002,359.166779,305.644073
14.262135,2412.916504,302.18103,22.150002,354.865875,315.835358
14.514236,2469.474854,163.91037,22.150002,353.36969,333.235138
14.765557,2585.864258,73.596466,22.150002,353.719666,343.235443
15.011102,2632.094971,56.52565,22.150002,355.75882,351.625458
15.265862,2672.349365,50.599831,22.150002,355.75882,351.625458
15.509871,2700.173584,35.015198,22.150017,355.75882,351.625458
15.75927,2697.657959,17.916136,22.150017,355.583832,353.660248
16.018566,2704.354736,17.547894,22.150017,355.75882,356.999969
16.259747,2770.777344,-2.957217,22.150017,355.75882,356.999969
16.511909,2790.128418,1.404551,22.150002,0.013885,350.657776
16.765789,2843.792236,-0.43612,22.150017,1.405467,317.159485
17.009373,2869.684326,-0.400415,22.150002,4.889688,297.380646
17.262093,2928.19458,-1.836833,22.150002,5.809953,280.042938
17.509409,2971.455322,-124.878799,22.150002,10.050007,281.267853
17.76317,2945.672363,-271.46347,22.150002,7.21935,302.802246
18.011209,2910.011963,-407.389984,31.871864,5.668918,346.722076
18.260813,2910.12085,-557.136353,31.88279,1.786802,3.260858
18.508785,2940.52002,-699.033813,22.150002,1.324076,17.003828
18.762732,3070.654541,-775.026123,22.150002,0.144982,34.185333
19.008488,3215.74707,-799.055359,22.150002,7.125728,46.095055
19.265657,3345.977295,-733.338867,22.150002,13.130818,62.860561
19.509563,3441.486084,-625.610962,22.150002,9.261302,70.299889
19.762747,3589.181396,-622.148438,22.150002,5.96988,75.851952
20.015133,3693.993408,-534.007568,22.150002,6.605395,79.932693
20.268064,3727.455322,-386.116516,22.150002,6.95536,79.757706
20.508778,3707.663818,-247.02597,22.150002,7.521588,71.532898
20.760044,3665.016602,-105.752098,22.150002,5.316466,58.987217
21.009874,3665.019775,44.124371,22.150002,5.316466,43.889484
21.264797,3665.034668,196.738693,22.150002,5.491448,29.914957
21.51873,3665.043213,349.009003,22.150002,5.666431,357.126343
21.765219,3668.105713,410.122681,22.150002,6.238629,344.089233
22.013411,3670.280273,409.482544,22.150002,6.889288,341.581879
22.264431,3751.463867,377.558685,22.150002,14.071343,327.468689
22.511873,3886.313477,423.059235,22.150002,20.038443,303.743713
22.768642,3938.570557,454.452759,22.150002,16.276831,286.699371
23.015301,4055.592041,484.147186,22.150002,5.094296,279.979614
23.259617,4100.825195,493.002533,22.150002,0.699329,281.653229
23.517347,4209.366211,521.818054,22.150002,2.600495,291.14032
23.77033,4352.585449,484.089813,22.150002,5.176199,293.390839
24.019123,4429.221191,357.300476,22.150002,1.031231,301.266052
24.26012,4422.356445,214.334167,22.150002,358.961273,335.560272
24.512774,4380.118652,69.92086,22.150002,357.030853,346.541351
24.763077,4493.722656,-5.796093,22.150002,355.980927,354.57019
25.013109,4642.756348,-20.162991,22.150002,357.643799,0.432686
25.261356,4723.842773,13.243214,22.150002,357.643799,358.425873
25.510765,4723.842773,13.243214,22.150002,357.955475,358.075897
25.765232,4728.986328,13.070334,22.150002,357.955475,358.075897
26.014484,4773.5,4.499426,22.150002,357.955475,358.075897
26.265617,4784.994141,3.940279,22.150002,4.137981,355.107422
26.510414,4815.563965,1.900075,22.150002,11.722161,341.715668
26.76939,4935.54541,-3.849106,22.150002,16.667337,322.619537
27.011982,4972.51709,-13.243491,22.150002,26.572449,313.275238
27.259483,5017.966309,-60.470436,22.150002,32.435879,323.921539
27.515572,5082.651367,-191.846741,22.150002,29.815275,353.779877
27.768089,5091.707031,-342.672974,22.150002,31.544689,21.111551
28.019009,5105.314941,-491.089661,25.013054,21.378384,49.492706
28.26243,5151.095215,-550.778992,22.149994,12.031242,56.769554
28.510269,5202.620605,-581.33313,22.149994,5.940865,61.734715
28.768871,5337.533203,-652.407959,22.149994,14.342011,64.84507
29.014502,5472.824707,-710.231812,22.149994,21.531561,77.794586
29.261391,5594.453613,-645.663879,22.149994,16.5208,79.737282
29.516462,5633.813477,-498.17865,22.149994,10.039459,80.514442
29.759592,5674.905762,-364.302917,22.150017,10.379055,79.316422
30.011038,5698.70166,-217.606201,22.150017,15.32616,68.690048
30.26243,5665.012695,-71.786385,22.150002,22.079473,56.712215
30.512753,5665.008301,78.370361,22.150002,18.511868,52.710857
30.763834,5665.030762,228.936646,22.150002,22.969536,34.311798
31.01206,5665.125,377.769043,22.150002,30.144623,359.354553
31.261805,5679.050293,526.57489,22.150002,26.678728,338.276062
31.514553,5761.567383,649.250244,22.150002,22.58745,293.142029
31.761242,5898.9375,672.590027,22.150017,25.59815,282.344849
32.015747,6050.537109,689.993042,22.150017,22.467583,267.502167
32.26046,6115.231934,689.644958,22.150017,14.13738,265.719788
32.508747,6170.050781,686.705811,22.150017,2.160217,268.577728
32.765846,6296.94873,686.253479,22.150017,359.406921,275.809814
33.014626,6314.562988,614.503479,22.150017,10.663588,276.53714
33.264839,6305.665527,468.651184,22.150017,18.791283,281.311737
33.512821,6324.962891,330.559204,22.150002,7.970938,302.599884
33.768108,6403.889648,313.251801,22.150002,4.611326,315.968994
34.019573,6493.541504,200.859726,22.150002,356.229736,329.289825
34.261127,6540.993164,64.01107,22.150002,348.233551,341.653351
34.511753,6597.773438,12.500531,22.150002,351.919586,353.424194
34.760014,6629.794922,9.339013,22.150002,352.625488,354.361816
35.012978,6763.085938,-2.993352,22.150002,352.625488,354.361816
35.267025,6769.876953,-2.999837,22.150002,352.625488,354.361816
35.513767,6769.876953,-2.999837,22.150002,351.668823,7.41547
35.763084,6770.821289,-2.693894,22.150002,355.584167,7.739072
36.015728,6780.696289,1.03003,22.150002,359.881256,357.9021
36.259716,6805.293945,1.389579,22.150002,4.745291,336.082489
36.515778,6912.517578,-0.852374,22.150002,7.794572,314.80307
36.7687,7019.630859,-9.734473,22.150002,20.506632,293.737885
37.01844,7025.394043,-22.868965,22.150002,20.974573,298.844147
37.258698,7062.724121,-120.77494,22.150002,10.651817,344.449127
37.509533,7032.828613,-266.774689,22.150002,11.219213,32.532047
37.759083,7027.403809,-350.382538,28.651527,8.390577,60.466759
38.01017,7099.196289,-470.531616,22.149994,7.081577,56.318851
38.262814,7196.334961,-586.474609,22.149994,8.316076,29.755798
38.509422,7313.695312,-666.845581,22.149994,8.964958,33.706516
38.766972,7445.996582,-596.145691,22.149994,7.863045,56.819603
39.01646,7526.227051,-470.337189,22.149994,6.736251,66.989395
39.263653,7620.851562,-360.272491,22.149994,4.018654,73.227028
39.512665,7684.004883,-225.973923,22.149994,4.018654,73.402008
39.759361,7726.263184,-84.230301,22.149994,7.316564,69.949364
40.012276,7697.96875,64.190666,22.149994,10.29697,54.195686
40.262474,7677.181152,212.7061,22.149994,8.432407,45.000706
40.511543,7673.009766,361.311127,22.149994,8.782372,23.780565
40.760914,7665.138672,509.471069,22.150002,8.782372,357.486908
41.008499,7722.030273,635.617798,22.150002,9.547032,325.023804
41.266159,7872.357422,655.624146,22.150002,10.677937,291.99649
41.513489,8009.785645,601.012512,22.150002,9.803026,283.300934
41.760796,8124.785645,542.099182,22.150002,9.978008,279.106262
42.016918,8141.643066,542.419983,22.150002,9.978008,272.7995
42.262218,8258.991211,546.421753,22.150002,7.270608,266.723969
42.5182,8352.970703,542.050598,22.150002,6.220713,264.268951
42.762463,8348.706055,499.492615,22.150002,8.475188,264.443939
43.008411,8409.615234,381.336243,22.150002,9.404948,263.918976
43.260502,8438.185547,235.24704,22.150002,8.690979,281.5
43.513565,8387.582031,97.951797,22.150002,4.532801,332.07486
43.766308,8259.754883,36.107109,22.150002,359.173248,358.347351
44.012012,8217.172852,-24.334948,22.150002,358.755981,358.347351
44.268909,8333.880859,-71.863739,22.150002,358.580994,359.237549
44.508438,8468.308594,-38.394573,22.150002,358.406006,1.275961
